Id,Proficiency,Text
zh123CAETF,A2,"Hong Kong, é meu país, todos os produtos são baratos, excepto duas coisas, os apartamentos e os ingredientes das comidas. Porque Hong Kong é uma cidade pequena, não há muitas espaço para construir o apartamento e também não há campo. Por isso, nós precisamos importar os ingredientes de outros país. O transportação custa muito dinheiro.

É tambem há uma lei no preço de transportação, eléctrico, gás e água. Eles não podem ser carros.

O cartão de crédito está muito comum em Hong Kong. Porque ninguém gosta de trazer dinheiro. É também os bancos oferecem multas promoções no comprado pelo cartão de crédito.

Por causa de isto, As pessoas usualmente gastam muito dinheiro mais parte de salário em apartamento é comida, então gastam pequena quantia de salário nas outras coisas."
ru005CVATF,B2,"A vida numa cidade grande ou na capital de um país está sujeita a regras rigorosas: é obrigatório fazer muito dinheiro, ter possibilidades ( que significa ""ter muitos amigos""), boa família, afinal ter sucesso. Por isto, todos estão sempre deprimidos por tentarem conseguir fazer tudo e compreenderem que é impossível. Na verdade, todos estão sempre sozinhos porque nesta corrida simplesmente não têm tempo para amigos e família. Há muitos casos de crianças pequenas não conhecerem os seus pais porque aqueles passam toda a vida numa empresa, até que morram um dia sem conhecer os filhos.

Esta corrida não nos traz nem felicidade, nem calma, nem família, ou aquele sucesso económico de que se fala muito, Porque o sucesso económico de uma pessoa começa com a saúde boa, o bom estado físico ou intelectual. Não penso que seja possível fazer decisões correctas sem dormir bem ou sem desenvolvimento pessoal. E o pior aqui é que o Estado se esquece da mesma coisa: a saúde da economia começa com a saúde da nação. Mas o que é que faz o Estado para melhorar a nossa saúde? Faz as mulheres grávidas estarem nervosas à espera dos maridos e o salário, que é só para sobreviver. E depois todos se lamentam que cada ano temos mais crianças com problemas fisiológicos ou psíquicos. Parece que só os médicos compreendem que o autismo de uma bebé é sempre causado pela depressão ou problemas de saúde da sua mãe.

Tendo tudo isto em conta, não sou optimista em relação ao futuro da nossa sociedade no século XXI. Temos tudo para nos degradarmos."
nl004CVMTD,B1,"Querido Nuno,

A praia na qual passo as minhas férias realmente é uma maravilha. Há areia branca, alguns árvores e, sobretudo, o mar. Sempre passo os meus dias na praia. Primeiro, tomo um banho de sol, depois começo a praticar surf. As ondas são muito boas para isso. À tarde, tomo outro banho de sol e à noite, saio com amigos no centro da cidade. Moramos muito perto do Porto: é uma cidade muito bonita, com casas de todas as cores. A nossa casa também é muito bem situada: há supermercados, um centro de desportos, talhos, padarias, há tudo.

Um beijo e até breve!

Joana"
es074CVATI,B2,"Até hoje, as minhas melhores férias foram as que passei há dois anos na Sérvia. Cheguei lá em trabalho, mas decidi ficar mais tempo para ter assim a oportunidade de conhecer o país e interagir com as pessoas locais. Visitei várias cidades, mas a melhor parte foi sem dúvida o campo. A gastronomia também não foi má: carne, vegetais bem cozinhados, sobremesas feitas com mel e farinha. Logo a seguir , a minha ideia era viajar até à Roménia, alugar um carro e passar o resto do verão lá. Por desgraça, não pude ficar mais tempo e voltei a casa, mas ainda hoje me lembro dessas férias como as mais completas e descontraídas que tenho tido. Em qualquer caso, sou otimista e acho que este ano vou ultrapassá-las!"
it008CAETF,A2,"Um lugar onde gostaria fazer um piquenique é Sintra, porque é uma zona muito tranquila. As pessoas que gostava de convidar são os meus amigos italianos, porque é um lugar muito bom e que as pessoas que chegam a Portugal pela primera vez têm de visitar.

Agora que está mais calor, as comidas melhores são frutas, massas frias, saladas e para beber muita água.

Os talheres, copos, pratos para levar são de plástico porque assim é mais prático.

Sintra é um lugar com muitas árvores e então há muitas zonas de sombra e, por isso, é possível ter momento de repouso.

Passear em Sintra é muito agradável e a paisagem é muito linda.

Para as pessoas que gostam de sítios tranquilos, onde não há muito barulho, isto é o lugar ideal para passar um dia com a família ou com os amigos e descansar."
de026CVATD,B2,"Lisboa é uma cidade encantadora que oferece várias atracções turísticas e que já dispõe de boas condições de acolhimento dos turistas: o Aerobus e o Aeroshuttle facilitam a chegada ao centro da cidade e aos hotéis. A comunicação com os portugueses é fácil, já que quase todos falam inglês e, além disso, são amáveis e dispostos a ajudar. Graças a isso, os turistas sentem-se bem em Lisboa. Mas também há aspectos que não são tão positivos e que podem afectar os turistas de forma negativa, fazendo que eles não querem voltar a fazer turismo em Lisboa ou que não recomendam a cidade como bom destino turístico. Um desses aspectos negativos é o facto que acontecem muitos roubos, nomeadamente nas zonas turísticas, como na Baixa e nos eléctricos. E, muitas vezes, esses casos, como também a venda de drogas, que mal poderia ser mais óbvia, não são perseguidos pela polícia. Outro aspecto problemático é o mal estado dos prédios, que se vem em todas as partes da cidade: alguns estão só vazios e descuidados, outros realmente destruídos. Isto até poderia ser considerado interessante ou romântico por algumas pessoas, se não fosse pela imensa quantidade de gente que vive na rua e que não tem para onde ir. A presença de tantos prédios vazios e - ao mesmo tempo - de tantas pessoas sem casa deixa uma impressão negativa em muitos turistas, o que faz que eles percebem Lisboa como uma cidade decadente e patética.

Por tanto, para melhorar a impressão que os turistas podem ter de Lisboa, dever-se-ia encontrar uma solução, sobre tudo ao respeito com os roubos e a reabilitação da cidade. De tal forma, os turistas terão uma boa impressão de Lisboa, ficarão com vontade de voltar e recomendarão a cidade como destino turístico aos amigos, colegas, conhecidos e famílias deles, o que vai trazer mais turistas a Lisboa, aumentando - como consequência - os rendimentos a ganhar com o turismo."
zh076CVMTF,B1,"Como estamos de férias, decidimos organizar um piquenique no próximo sábado às 11h, com os meus amigos do curso de verão. Gostamos de ir ao Parque Natural da Serra da Arrábida, Porque tem natureza, praias e cultura, Tal como o Mosteiro da Arrábida e a Portinha da Arrábida. Vamos no carro da FF, porque é mais conveniente para trazer as coisas para o piquenique. Para o almoço, temos frutas variadas, saladas frias com salmão, pão com queijo e fiambre, água, sumo de fruta e cerveja. As raparigas preferem gelados também, mas é melhor comprarem em Setúbal. Vamos jogar à bola na praia e como alguns colegas são de Macau, preferem jogar ao Poker e ao Mahjong, que é um jogo tradicional da China. Além disso, vamos provar os mariscos locais e montar um pouco. Assim, partilhamos prazeres e conhecimentos da nossa terra. Achamos que vai ser um dia muito feliz!"
zh008CAATF_2,B2,"a. A SIDA e os jovens.

Hoje em dia, as pessoas que surgiram com SIDA é o mais alto resultado do que antes. Embora tenha um tratamento novo para se salvarem, o problema da SIDA ainda existe em todo o mundo.

Acho que tem um razão importante, é a educação dos jovens.

Agora, contramos sexual com amigos não tem nada especial. Talvez o número dos jovens que façam amor com várias pessoas seja mais alto do que antes. É possível que eles tenham muitos namorados, ou seja, aos fins- de- semana, vão a bares para conhecerem pessoas para fazerem amor. Infelizmente, eles não têm conhecimento suficiente sobre saúde sexual, de forma que podem ficar infectados com SIDA..."
zh030CAMTD_2,B1,"Há muitas diferenças entre chineses e portugueses, primeira é a língua. Depois de quatro meses, ainda é difícil (para) compreender as pessoas que falam na rua. Os hábitos também são diferentes. Acho que os portugueses são pessoas muito tranquilas e calmas. Porque no metro, nos transportes públicos, na rua, não falam alto, não correm.  Mas na China, falam alto sempre. Por isso nós agora estamos tranquilos. As refeições, os portugueses gostam de jantar às dez da noite. Mas os chineses gostam de jantar cerca das seis ou sete da noite. O frango, o bacalhau e batatas fritas estão sempre presentes. Gosto muito. Os portugueses são sempre simpáticos, como a minha professora. Não conheço muito da cultura, mas queria ver mais."
es047CVETF_1,A2,"Queridos colegas!

No próximo fim de semana será o meu aniversário! Por isso, eu queria fazer uma festa na minha casa: Estão todos convidados!

Para vir a esta festa só é preciso trazer as bebidas (por exemplo: vinho, cervejas...)

A festa será no sábado às 20 horas. Acho que será uma festa muito gira! Tenho muita vontade de vê-los!! Se alguém bebe muito pode dormir na minha casa depois da festa. Está bem? Não há problema!

Beijinhos!"
zh020CAETD_2,A2,"3 de Outobro de 2010, o meu primeiro dia em Portugal. O tempo há mal e choveu muito. O amigo MM fui para aeroporto e apanhava táxi com me para a minha casa. Na casa, ele falarei com o meu dono e traduzirei para me em chinês. Depois de nós temos comprar alguma caixas no supermarcado. À noite, nós fomos jantar com algum amigos em PP. Às 20:00 eu arruma o meu bagagens em casa e tomava duche. Às 22:00 eu dormi."
zh077CVATF,B2,"Uma pessoa sem passado é igual a uma herva sem raio, que o passado conta com as origens da sua vida, aliás, a língua que fala, a tradição que segui, o ponto de valor que possui, etc. É o passado desta pessoa que determine a identidade dela bem como o futuro deste indivíduo.

Desde o nascimento, encontramo-nos ? influências das tradições dos nossos povos, Já que aprendemos a língua materna dos pais, ou seja, a dos povos. É um meio essencial de comunicação com os patriotas também como os outros povos estrangeiros falando a mesma língua do que nós. É uma tradição oral que os nossos antepassados deixaram de uma geração para a outra. Através da língua, ora em oralidade, ora em escrita, podemos aperceber-nos como era a vida dos outros tempos, a maneira de pensar, até como se tratavam dos assuntos. Em cada língua dos vários povos, diferencia-se a forma de exprimir ou realizar o processo da lógica, dependendo também da estrutura e do uso das línguas.

Se os europeus são diferentes do que os asiáticos, não é apenas porque não partilham os mesmos feitios, mas porque recebem desde crianças diversas tradições. Os europeus costumam comer comidas ocidentais enquanto os asiáticos preferem mais frequentemente o arroz como prato principal. A cultura e a costume são dois elementos que decidem por diferentes povos as suas maneiras de trabalhar, tomar férias, estudar, casar, relacionar-se uns com outros, etc. Por um lado, é esta ideia de tradição, em grosso modo, que reune as pessoas vivendo num país a fim de continuar a partilhar a vida e esforçar-se para o bem da sociedade toda. Por um outro lado, lamentavelmente é também este facto, em que a ideologia de pensamento se diferença  tanto ao nível cultural e religioso, que resulta em conflitos violentos entre diferentes zonas da cultura no mundo. Tendo o exemplo dos EUA e os países de identidade muçulmanos, vê-se o ponto de controvérsia atual que deriva, de factos, do passado e das políticas tradicionais das duas partes. No entanto, com a globalização e a melhoria [Fig1] comunicação entre os povos, um melhor entendimento sobre as diferentes tradições e pensamentos teria atingido no próximo futuro."
zh015CVMTD,B1,"Meu querido amigo Nuno:

Há muito tempo que não te via, como tens passado?

Estou na praia de Ribeira D'Ilhas para passar as minhas férias, esta praia situa-se entre as praias da Ericeira e de Ribamar. É uma praia cheia de surfistas que chegam aqui para procurar as boas ondas, porque esta praia é muita famosa para praticar surf na Europa.

Estou aqui todos os dias para praticar e tomar banhos e de natação, e às vezes também participo no concurso da pesca desportiva.

Ouvi dizer que nesta praia vai ser realizada uma competição de surf. Sei que és um grande fã deste desporto. Vem cá de imediato para participar!

Com os melhores cumprimentos

DATA: 09/08/2010.

A sua amiga: Joana"
pl006CVETI_1,A2,"Olá, MM,

como estás?

Eu estou de férias em norte da Europa, na [Fig1]Escandinávia. Que pena que não podias vir comigo! A gente aqui é muito gira - conheci um rapaz sueco com quem faço escalada nas montanhas. Que sejamos amigos?

Visitei muitos lugares interessantes - a cidade de Bergen e os fiordes, que lindos! Os paisagens aqui são deslumbrantes, não podes imaginar! Fiquei doente dois dias. Acho que a comida era estragada, porque o meu novo amigo ficou doente também. O tempo está mau - chuva todos os dias e pela noite está frio -, mas o que conta mais é a companhia e isto é o melhor!

Até logo,

FF."
zh031CAETF,A2,"Olá, MM.

Eu sento-me doente. Não posso jantar contigo hoje à noite. Vou telefonar para ti quando me sento melhor. Desculpa.

Até depois.

MM.

Olá, MM.

Há muito tempo que eu não escrevi para ti. Como estás?

Cheguei a Portugal há dois meses. Estou todo bem. Gosto muito daqui. Todos os dias, eu levanto-me às seis horas da manhã. Tomo o pequeno-almoço e, depois, vou à Faculdade. As aulas começam às oito horas e acabam ao meio dia. Só tenho aulas da terça-feira à sexta-feira. Por isso, tenho muito tempo livre. Já visitei muitos lugares interessantes. Lisboa é uma cidade muito antiga , eu gosto dela muito. Nos últimos dias, tenho andado feliz porque ja tenho aprendido muitas coisas novas.

Tenho tido muitas saudades tuas. Espero a tua resposta!

Um abraço.

MM."
de035CVSTF,C1,"Há muitas línguas diferentes no mundo e cada uma tem as suas próprias palavras. As palavras constituem o nosso mundo. Em português há uma palavra muito especial que é ""a saudade"". Talvez só esse povo consiga ter saudades, porque só os portugueses têm essa palavra para dizer que as têm. Mesmo assim, as palavras de todas as línguas têm uma coisa em comum: aquilo que Saramago descreveu que são as funções boas e más, os contrários e o preenchimento da cabeça.

A citação de Saramago é muito filosófica, mas também muito inteligente. Acho que tem razão em tudo o que diz. Precisamos de palavras para ter uma vida social. Às vezes, pedimos aos que amamos e as palavras das respostas deles vão preencher as nossas cabeças. Nem sempre vão dizer o que queríamos ouvir.

Se for assim, ficamos irritados, sem sabermos qual é a coisa certa para fazer. Às vezes, as palavras acariciam e, assim, fazem com que nós nos sintamos seguros e amados. Além disso, as palavras podem ser perigosos, quando há pessoas que abusam delas. Isso aconteceu e acontece normalmente em ditaduras. Nesses casos, as palavras funcionam como uma traição que é capaz de roubar a vida a muitas pessoas. Mas, mesmo sem intenção doutras pessoas, as palavras podem trair-nos, existindo todas nas nossas cabeças ao mesmo tempo, como Saramago disse. Em fazendo uma grande confusão, ou seja, uma grande mistura de contrários, fazem com que façamos o contrário do que pensamos e nem reparamos nisso.

Pelo contrário, o silêncio é o mesmo em todas as línguas. Não se pode o abusar dele e é preciso ficarmos em silêncio de vez em quando, para analisar o que é que fazemos e pensamos, o que é que queremos fazer na verdade e para só sentir a vida e ouvir os nossos sentimentos em vez das palavras."
sv006CVETI_3,A2,"Está convidado para a minha festa de aniversário no dia 20 de agosto, na minha casa, entre as 18 e as 24 horas. Não é necessário levar bebida, convido eu! Vamos à discoteca depois da meia-noite. É possível dormir na minha casa, para as pessoas que moram fora de Lisboa."
ru007CAATD,B2,"Caros senhores,

Encontrei no jornal um anúncio de emprego da sua companhia que corresponde à minha área de trabalho. Por isso, queria fazer uma apresentação. Sou professora da língua russa e também tenho um certificado do curso de Tradutores e Intérpretes. A minha experiência profissional é de 12 anos de trabalho na área de ensino de línguas.

Eu pretendo exercer um função de tradutora/intérprete na sua empresa. O meu curriculum vitae está incluindo em anexo.

Com os melhores cumprimentos,

FFLL"
es011CVATF,B2,"É lindo dizer que todos pertencemos ort. ao mesmo mundo, mas, às vezes, não é assim. Na realidade, na vida real, cada pessoa tem os seus próprios problemas e ninguém se importa de nada que não tenha uma relação directa com si próprio.

É triste, mas é assim, frases como esta deveriam ficar na cabeça de todos e ser uma máxima da vida. O problema está em que hoje em dia as pessoas não têm tempo para nada, nem para eles próprios, portanto, dificilmente vão ter qualquer preocupação com o resto do mundo.

Se eu próprio tivesse tido que fazer uma escolha ou qualquer coisa  para ajudar a alguém, com certeza não ia reparar em que era uma obrigação fazê-lo, ao máximo, e dependendo das circunstâncias, tivesse sido um dever moral ou escolha pessoal, ort. mas ninguém tem a obrigação de ajudar ou sacrificar-se por outra pessoa.

Se eu tiver que organizar ou promover algum grande evento como o Rock in Rio ou qualquer coisa assim e precisar de promover alguma coisa, não ia falar de obrigação como fala Helena Silva. As pessoas, actualmente, não querem ouvir falar de obrigações, mas compreendo a mensagem que ela quer transmitir e até é provável que a tenha ajudado no seu ""ofício de ajudar"".

Finalmente, depois de ter escritas todas estas linhas com um discurso totalmente inconexo, sem coerência nenhuma e tendo falado só de ""eu"", ort. acho que é um bom momento para deixar de escrever com a esperança de ter escrito pelo menos 250 palavras."
en032CVETF2,A2,"Eu já vivo em Portugal há um ano!  O meu tempo tem passado muito rápido! Eu tenho adorado o meu tempo cá e o educação foi ótimo! Eu tenho feito muitos amigos na Faculdade e tenho encontrado muitas pessoas interessantes. Eu adoro o café de Portugal. Este ano, eu viajei a muitos países e provei muitos tipos de café, mas Portugal tem o melhor! É mais barato aqui do que noutros países também! Os pastéis são bons quando eles são frescos. Muitas vezes, os pastéis parecem muito bons, mas eles são velhos e metem nojo. Eu não gosto de peixe, mas eu tenho encontrado muitos lugares onde há comida ótimo! O Nossa restaurante favorito é o ""Bloch House"", no Oeiras Parque. Lá, é possível ter um bife grosso e batata assado com manteiga de alho e uma salada com molho americano. É um pouco caro! O Nosso apartamento é bastante espaçoso para nós e fica no PP. Nós temos uma boa vista do rio Tejo. Nós temos visitado muitas cidades de Portugal: Aveiro, Porto, Mangualde, Viseu, Sagres, Faro, Portimão e, com certeza, Sintra e Cascais. Cada cidade é diferente, mas sempre com o estilo de Portugal. Eu vou ter saudades quando nós partirmos!

Obrigado!"
sv001CVETD,A2,"Desculpe! Por favor , eu desejo quero queria um bife bem passado com arroz, não desejo um bife mal passado. O bife é mal passado, eu desejo um novo bife.

- Bom dia, senhor. Eu desejo (queria) alugar um quarto uma noite. quanto custa para por uma noite?

– Bom dia, senhora. Um quarto custa 35 € uma noite, o quarto é muito belo, com uma estação de metro a 50 metros, no centro de Lisboa!

– Muito bem! E os electrodomésticos, posso utilizar úteis?

– Sim, sim, não há problema!

– Obrigada!"
fr011CVITD,A1,"""Olá! Como estás?

- Muito bem, e tu?

- Muito bem, também. Eu telefono para te perguntar se queres sair, na próxima sexta-feira, à noite. Queres?

- Sim! Mas... que queres fazer?

- Não sei. Não porque comer no restaurante que fica em frente do cinema? Depois, queria beber uma cerveja neste bar italiano. Pode ser interessante e há muitos cocktails italianos !

- Não porque? Mas qual exemplo de cocktail.

- Não sei, mas este porque é interessante! ?

- Sim! E onde nos encontramo-nos, e a que horas?

- sete horas, em frente do restaurante?

- Sim!""

- Então, até sexta!

- Adeus, até sexta!"
zh005CVMTD,B1,"Querido Nuno,

Olá, como estás?? Já cheguei cá há três dias. Agora estou a descansar e quero dar-te algumas informações sobre as praias.

As praias cá são muito bonitas e maravilhosas. E adoro as ondas e o vento, além disso, o tempo é bom, pelo que posso apanhar sol e fazer natação nadar = fazer natação neste dias.

Amanhã vou regressar para Lisboa e já preparei o presente para ti. E ainda falta uma coisa importante, hoje conheci um amigo que se chama MM, é muito simpático e bonito. E disse que na próxima vez vai convidar-nos para ir à sua casa, que fica no Algarve. Que sorte! Estou muito cansada agora e tenho de dormir. Até amanhã!

Beijinho,

Joana."
ru001CVMTI,B1,"Esta experiência tem-me dado muitos aspectos positivos só um aspecto negativo. O aspecto negativo é que eu devia acordar cada dia (cada dia útil ) muito cedo. Mas esta coisa não é muito má para mim. Eu queria estudar nestes cursos porque eu sempre queria aprender português, e eu senti que agora eu falo melhor do que antes. Sem dúvidas este aspecto é o aspecto positivo. Para mim, também é muito importante ter férias no Verão E os cursos não me atrapalhavam o descansar. E aprender a língua portuguesa é um facto muito positivo no início, Porque Portugal é um dos mais bonitos países do mundo. Esta é a minha opinião. Aqui eu posso ter diferentes distracções: ir à praia, passear, visitar os museus, as outras cidades do país, fazer desporto e etc. E este é um aspecto positivo para mim. E Portugal é um país maravilhoso e sempre eu quero voltar a Portugal. E claro que estes cursos de língua e cultura portuguesa ajudam-me mais profundamente a aprender não só a língua, mas também a aprender sobre todo o país. E muito interessante é que Portugal é um país que não tem muitas semelhanças com outros países da Europa, é especial. E, caso goste muito de Portugal, eu tenho só aspectos positivos desta viagem."
fr013CVMTF,B1,"B. ""Escrever bem a sua língua é uma forma de patriotismo"" (Lucie Delarme-Mardrus)

A minha língua nativa é o francês, mas não é o francês da França, é um francês que parece mais velho e que se desenvolveu duma maneira completamente diferente num território da América do Norte: a província do Québec. Nessa terra francesa perdida num oceano de inglês, a frase de Lucie Delarme-Mardrus faz muito sentido.

No Québec, a defesa do francês ainda é uma batalha de cada dia. Primeiro, para que a língua seja reconhecida como uma língua oficial do país, não só pela lei (o que já está), mas também na vida prática de todos os habitantes do Canadá. Segundo, para que as escolas tenham medidas suficientes para ensinarem um francês de qualidade. Além disso, o francês faz parte da nossa identidade e da nossa diferença. A língua já esteve no centro de debates pela independência do Québec, uma ideia que nasceu nas revoluções de 1837-1838 e que, ainda hoje, faz parte da política provincial e nacional. O francês é uma forma de patriotismo muito activo no Québec e é muito mais do que uma forma de expressão escrita: é a base da nossa identidade. Claro que, para nós mantermos assim a sua importância, é importantíssimo escrevermos bem francês, mas é também fundamental nós lembrarmo-nos da sua significação histórica."
fr029CAMTF,B1,"Hoje em dia existem dois grandes tipos de turismo. Primeiro, o turismo ecológico, que promove o contacto com a natureza e com a população local, permite a preservação da biodiversidade e também educar os turistas.

Segundo, temos o turismo de massa, que cada vez mais ocupa um papel importante. Ainda que estrague a natureza e não permita o desenvolvimento económico dos povos locais, a maioria dos países encorajam este tipo de turismo. Por exemplo, há trinta anos as praias de Cancún, com a sua lagoa, eram uma maravilha da natureza. Este paraíso desapareceu e agora os hotéis de quatro estrelas e as discotecas ocupam o lugar das aves e golfinhos. No entanto, esta atividade turística baixou a taxa de desemprego e muitas famílias mexicanas saíram da pobreza extrema.

Muitos países tomaram consciência dos estragos do turismo de massa. Desejam que esta atividade económica seja mais controlada e planificada. Reservas ecológicas, proteção da fauna e flora, aumento dos salários mínimos são algumas das iniciativas para um turismo mais sustentável. Se os homens políticos partilharem preocupações sociais e económicas, um novo tipo de turismo será desempenhado."
en055CVATF,B2,"Julien Green disse, ""O único verdadeiro progresso é o interior. O progresso material é um nada."" Eu quase concordo com esta citação, mas não concordo pela palavra ""único"". É verdade que o que acontece no interior dum ser humano é a coisa que verdadeiramente vale a pena. Acredito que depois desta vida há outra vida e vamos ser julgados pelas pessoas que somos. Uma pessoa boa nesta vida vai ser uma pessoa boa na vida seguinte e uma pessoa má nesta vida vai ser má ainda na vida depois de morte. A coisa importante é que a morte não muda nossas atitudes nem personalidades, continuamos iguais. E, por isso, agora é o tempo de agir e converter-nos nas pessoas que queremos ser. Temos de agir agora. Embora seja difícil, por atos pequenos chegamos a ser as pessoas que queremos ser. Se não fôssemos capacitados para mudarmos ontem, poderíamos ser capacitados para mudarmos hoje. Como diz Julien Green, o progresso no interior é muito importante porque é este progresso que vai continuar connosco para sempre.

Embora, o progresso no interior não é o único progresso verdadeiro e o progresso material é valioso também. Mesmo que as coisas materiais sejam temporárias, ajudam-nos no nosso progresso interior. Se uma pessoa não tem comida, não vai trabalhar dentro de si para o auto-domínio, vai procurar comida. Se uma pessoa não tem um tecto, vai procurar um tecto em vez de se preocupar com fazer mudanças no seu interior. Quando uma pessoa não tem as coisas necessárias das quais precisa para viver, vai procurar estas coisas antes do que qualquer outra coisa. Mesmo que sejam temporais, as coisas materiais dão-nos tempo para as coisas de verdadeira importância.

Acho que o mais importante nesta vida é aprender o auto-domínio e sermos melhores dia com dia. Termos o suficiente dá-nos a liberdade de pensar no auto-domínio. Mas existe a posibilidade de que as coisas materiais se  convertam na nossa meta principal na vida, que nunca devem ser. As coisas materiais a largo prazo não são nada, mas a curto prazo nos dão a oportunidade de lutarmos para ser as pessoas que podemos ser."
fr018CVITF,A1,"Olá MM, como está?

Eu moro em Lisboa, mas, as minhas próximas férias, eu vou em França, para visitar a minha família. Eu vou em avião de TAP e com vinho do Porto por minha família e meus amigos francês! Eu também vai em Alemanha, para visitar a minha irmã. Depois eu vai em Portugal, no Porto e em Algarve. Eu vou visitar a cidade do Porto, ela é muito bela. Eu vou beber vinho branco do Porto.

Depois, eu vou em Algarve, eu vou à praia.

Ao meia setembro, eu vou na universidade. as minhas próximas férias não são longe!

E tu, qual são tuas próximas férias? Onde é que tu vais?

Beijo, MM"
en069CVMTD,B1,"Querido Nuno,

Como estás? Eu divirto-me muito aqui no Algarve. A praia é magnífica. A água é óptima e não está muito fria como a água de Lisboa. Há muitos jovens aqui e eu fiz muito amigos.

Durante os dias, eu passo o meu tempo na areia e apanho muito sol. Às noites, eu vou com os meus amigos aos discotecas e às vezes fazemos barbecues na praia também.

Eu acho que tu tens de vir aqui. Vais adorar esta praia e eu tenho uma amiga inglesa que acho que vais sentir muito interessante.

Até já.

Beijinhos.

Joana."
pl011CAITI,A1,"O meu nome é FF. Tenho vinte e três anos. Sou da Polónia e moro em PP, mas agora eu sou Erasmus estudante em Lisboa. Estudo arquitectura na Universidade de Lisboa. Não trabalho agora. Fala inglês e mal português.

Eu tenho uma irmã. Ela  chama-se FF. FF tem vinte anos. Vive em PP e gosta muito da cidade dela . 

Agora vivo em Lisboa.

Minha casa fica perto do PP, na rua PP, no número dois. A casa é bonita. Meu quarto é grande."
en032CVITD,A1,"Carlos: Olá João! Tudo bem?

João: Tudo bem, Carlos.

Carlos: Queres ir ao cinema na próxima sexta-feira?

João: Que bom! Queres vir ""Transformers 3""?

Carlos: Sim, muito, gostei muito do Transformers 1 + 2 também.

João: Eu também.

Carlos: A que horas queres ir na sexta feira?

João:  Às 21:00, está bem?

Carlos: 21:00 é óptimo!

João: Queres jantar antes ou depois?

Carlos: Antes, o filme é de três horas.

João: Sim, vamos jantar antes, é melhor!

Carlos: Bom, até sexta-feira!

João: Adeus! Até sexta-feira!

Carlos: Adeus!"
zh054CVATD2,B2,"Exmo. Senhor Director do

Gabinete de Turismo de Lisboa

Assunto: Proposta do plano anual do ano 2012

Relativamente ao desenvolvimento no turismo do ano de 2012, depois de ter analisado os dados dos últimos anos, verifiquei no seguinte: Nós últimos anos, especialmente no ano passado, a perda dos rendimentos a ganhar com o turismo atingiu 30% do que no ano de 2000, afectando gravemente o funcionamento regular do país. A razão principal foi a competição de Espanha. Como Espanha é um país muito maior do que Portugal, tem a costa atlântica cumprida, obviamente, as condições naturais são melhores, por isso, muitos estrangeiros, especialmente asiáticos preferem passar férias lá.

Por outro lado, nós somos um povo antigo que temos muitas histórias fantásticas, tendo um passado glorioso e havendo muitos monumentos que são patrimónios mundiais, no entanto, por faltar de manutenção, estes perdem o valor que devem ter, mostrando uma imagem velha e não antiga.

Perante os problemas acima indicados, proponho no seguinte: Primeiro, temos de investigar mais para a renovação da imagem histórica do país, principalmente nas obras de manutenção para os monumentos históricos. a nossa glória de história é única, devemos aproveitá-la.

A seguir, a tradição de cada região também é um ponto importante para atrair estrangeiros. Podemos fazer promoções nos aeroportos, apresentando quais são os festivais tradicionais durante o ano, deixando-lhes uma impressão forte.

Por fim, os turistas nativos também fazem parte essencial em aumentar os rendimentos a ganhar com o turismo. Sabemos que todos os trabalhadores têm direito de mais ou menos um mês de féria anual, por isso, podemos fazer cooperação com as agências para lhes darem desconto quando compram pacotes. Além disso, podemos diminuir as despesas no transporte público, facilitando viajar dentro no país.

O orçamento das medidas será dez milhões euros, acompanhada esta proposta uma informação completa. Espero que V. Exa. dê a melhor consideração.

Consultora,

FF

3 de Agosto de 2011"
zh056CAETF,A2,"O Meu Plano

Podemos ir à montanha que fica na nossa cidade. Não é longe e também é muito agradável em dia de hoje, Por causa da temperatura. Vou convidar os meus colegas (mais ou menos cinco pessoas). Para os preparativos? Hum... Podemos levar toalha de plástico, copos, pratos, pauzinhos, comidas (carnes, legumes, mariscos...) e bebidas ( sumos de fruta, água...) Pode trazer que se quiser. Não precisamos de trazer o churrasco porque lá tem lugar. Depois do piquenique, pode fazer canoagem, ler o livro, ouvir a música, passear... O tempo melhor é fim de tarde. Vamos escolher algumas lenhas para fazer uma fogueira. Será muito interessante. E fazemos campismo à noite para aprovar a vida da montanha. No dia seguinte, ao amanhecer, podemos  esperar pelo sol que se levanta. É muito bom deixar os stresses nesta festa pequena. Pronto, estes são a minha opinião."
ru010CAETF,A2,"Eu estou em Portugal há um ano e eu frequento um curso de português para estrangeiros em Lisboa. Já tenho amigos.

Um dia nós decidimos ir fora da cidade. Entre todos, combinámos o sítio para onde fomos. Nós escolhemos ir [Fig1] no litoral marítimo. Depois combinámos ir a um supermercado e comprar todo: legumes, frutas, sumos, água e carne.

Nós decidimos acender uma fogueira. A comida principal foi o carne assado no fogo. Os portuguesas gostaram muito daquela comida. Eles nunca tinham provado aquele prato antes. Para sobremesa, nós comemos [Fig1] magnífico pão-de-ló que a FF, uma amiga portuguesa, tinha feito. Foi incrível!

Ao fim nós ouvimos música de vários países, contámos anedotas, rimos imenso.

Porque nós estávamos à beira mar, por isso alguns amigos faziam natação, outros apanhavam sol, andavam a pé.

Nós escolhemos o um sítio muito tranquilo, com areia branca palmeiras verdes, por isso, todos os convidados gostavam imenso daquele dia. Era um dia maravilhoso!"
